Date,Open,High,Low,Close,Volume,sma_20_ratio,sma_50_ratio,bb_upper_ratio,bb_lower_ratio,rsi,macd_ratio,return_5d,return_10d,volatility_20d,vol_log_ret
2020-12-30,82.31,83.06,81.86,82.01,1856600,-0.013053286184611579,-0.003338617241799884,0.03802970521721304,0.011923132847989888,0.8607068356551022,4.8599248481016375e-05,-0.010019314340898089,-0.021593891672631704,0.009203016391666347,0.3566131585890968
2020-12-31,82.16,82.84,82.01,82.01,993810,-0.012961833922692383,-0.0038166077307643965,0.03812400095601817,0.012200333110633406,0.49896048443774155,-0.0006476910639027129,-0.012641464001926339,-0.025083214455539737,0.009096822965638974,-0.624955627852227
2021-01-04,82.68,82.76,82.16,82.38,2299600,-0.00832119446467595,0.00016266084000959077,0.03348419529003973,0.01684180636068783,0.48232846828981424,-0.0008222236872864748,0.005492493592090586,-0.009974762648720104,0.009097040245980278,0.8389438608748367
2021-01-05,82.76,85.19,82.46,84.28,4013900,0.013152586616041673,0.021786900806834254,0.011701087638152433,0.03800626087023578,0.7525987306935926,0.0008679580108207047,0.028683022092029775,0.012859031366422302,0.010384985577249234,0.5570279567677225
2021-01-06,84.43,84.66,83.52,83.52,2823100,0.0038074712643677905,0.012739463601532483,0.02129309048663888,0.02890803301537446,0.9234693547740543,0.0014615910016318437,0.01470052241525921,-0.0016734401147502354,0.010459814401096591,-0.3519276602198893
2021-01-07,83.67,84.28,83.52,83.98,2453000,0.008269826149083174,0.01798285306025224,0.016495260796332633,0.03303491309449898,0.9642856798469398,0.002330366653131507,0.02402146079746381,0.013761467889908285,0.010356599648949888,-0.14052375323261934
2021-01-08,84.81,85.88,84.36,85.19,3323000,0.020882732715107363,0.03132527291935671,0.005221975425231677,0.046987440855446407,1.6578072318627897,0.0040813139660723936,0.03877575905377384,0.025644112689621856,0.01075925669276222,0.30355611736495014
2021-01-11,85.57,88.24,85.57,88.16,4603900,0.051746823956442804,0.06232304900181487,-0.017095854344529246,0.08639779356835636,2.644518149424411,0.007936966018790367,0.07016266084000966,0.07604052239716808,0.012396105186367292,0.32603569728230397
2021-01-12,88.62,88.77,87.78,88.46,2344900,0.05293352927876996,0.06371919511643667,-0.010889845550858979,0.09497721300668094,2.5946842646990746,0.011208365499787577,0.04959658281917401,0.07970218479189528,0.012378310856771447,-0.6746608040645565
2021-01-13,88.46,89.15,86.87,87.1,2521600,0.03721010332950615,0.04779104477611938,0.008027736667176193,0.08244794332618849,2.1999999132394383,0.012632571114631196,0.0428639846743295,0.058194630057101016,0.012914190032397722,0.07265083373189718
2021-01-14,87.02,87.02,85.65,86.03,3680400,0.023950947343949675,0.03480181332093456,0.023216448344613286,0.07111834303251263,1.6428570930735957,0.012642657811672264,0.024410573946177516,0.049018412388732946,0.012418457955463879,0.37812769638068033
2021-01-15,86.33,87.7,86.03,86.64,2125700,0.029368651892890275,0.04033702677746997,0.0194577448347554,0.07819504862053595,2.34957010632097,0.01285784528157065,0.017020777086512506,0.056456529691500945,0.012475954185061394,-0.5489200833055285
